hash,login
384890906f34d34532ca1737ad3df2fa4efd4e7e,Rafael-Ayala
3f45c5c27d3bbbddbbcca2e0e2f0018ba8c46cd8,rafapereirabr
2109f7daf21b4ad2b8d6b53e9144b43f51556416,raghvendra5688
0a21baaf1bf33edfc8f522f89d45761e516b1272,rahim69
78488b4f54222d4171effdad2d79f601a7e71c51,rahmarid
21bd1ce411454cd686576d4a4a68b9189456368f,rahmasarina
b751b812499dbe6ef83902b0c32d5ed29854d366,raicheg
343ee45486c493d3ede816f32e8d6617fded3588,raikens1
4034af2cb643bfb65bc2380792d94fb3d9e6e8e5,raim
9240f224922e07d15d3f0bf72b743c3f8fe8f79f,raim
3ed09da6f60aa45230c1065c4deccb3195e6a236,RainerS48
77febc9808c0e4a0d7cd280b39c0365a0448b2c9,raivokolde
823ebd6cf3c8653e5a5ee6a04a59211b9d538647,rajarshi
a6699b055876d3e74d788cf8b41f491f3f032bcc,RajendraPingte
4bb83a5d1ae10a491817bd05c4b2e50a42b773a8,RajenShah
5628720e8d111574ba7b8d8c8e9d812e11320e6b,rajkumpISMB
f43fcb171bcb6183718fc39d157e50b0fda65b71,RAJohansen
7edd85282203cc9c9c063173f346a446f8014280,rakshitha123
e918b9a917646343c66494fc6c455d2c9a8d72b7,ram6ler
c1eaebac3a27062086ad46cabab7741362a58128,rameshram96
883e3ca41ae08838856cf29fd05431c6165aa450,ramhiser
5bb92cec2496280953fa432f10a42b6127a35e25,ramiromagno
926144d8bb7c6519216e6ce624be4b330e8b2dd6,ramiromagno
fa8a6cb4d31fcff6240c0573f931112bc33fcbcd,ramiromagno
fb2cd89a654dc83ccf236ab74f64161e8040a8a0,ramiyaari
96f6860d58d2c2f41a8a63100fce8c7899923f2e,rammkripa
5daaf5af3f4e20f8864eac9680bf99311bae5b76,rammprasad
3b8a922dffae5f89c8ed40432deb205a65054cee,ramnathv
bfc272d1104d41f07f0d8e5fbf700d787c65ee08,ramongallego
82e5652d35fcb3e22627f84ba701a72a1a47357f,RamonOller
e476bfc3a49ea523d278dbd63e3286afe883448f,ramuigibnew
b5e85e7f92e67f4e475528524416f8d8f415b260,ranbi1990
c8a61bd9eea43290a772855855fe2a0cf4fddeb6,randel
1ec5c4a859488d88a650ba5080d4225256960f6f,randomkrum
4d9c00792a6be3e09ede642a6976727574af555f,randrescastaneda
49e2ff3acd4475842ddba9d4ef9c2efaefcf51ba,randy3k
c294b45833a072bf72cb5f0f4654f051381a6383,ranjitstat
e24b3a9459a44246a4f9b87c428cb2d9faf90817,raoelg
5861bdc54461ee03373bd21f5402790bd0f53b68,RaphaelHartmann
52fc9616b2f93004bf790dde6f0a7b7f900f1bd7,RaphaelS1
412ba43c05d59bd2fb537e4d182ec693baed31a6,raqueldourado
fe1867c8c1cf7d4711604f1beebd90bb930c75af,rarabzadeh
359c6b38a19f229b3bf869fad21ce6d8de588bf5,rasmusab
9131625978bf1070ea8160a252d9db787da3e65b,RasmusSkytte
dfcd8c3372713c095663572e0ba8f0eca6493ec0,ratihrodliyah
f3174dc687c0069d823cf8296b4821d5764b1d6c,ratkovic
3727f32df0e8ab4a05aa52ab37a7be49015234f5,raubreywhite
6637f3fb38a9d750221e7da922176af47f4b8277,raudep
17cb8270dfe69cf210f19fae5153717faffd9642,RaulWangfr
0206c2f0dedc737d9f9dfc661f9508c03ec7396a,rauschenberger
ed55177b7a5d69a3cce4530177af347844f2890d,rauschenberger
80b4cd3de17c1f35921afb927a2b168778d5e9ea,RavenGan
fc8e74656e71a2aa049dbe0688d5b4193e0156b0,raviselker
26c64886d131a9f57abaf44f768aeb1405361483,raybaser
4901b5507b4537ee93f7589bc585d98355ba88b9,raydanner
22fba3a85bbcffbbe016b6fc4820143d84bc874a,RaymondBalise
6b280e84603eeb24b31c29916dcc46bf1e51f5fa,raymondLagonigro
0e1f0d6762da7ed90a9f5150b7263f0db0d680ab,raysinensis
dc911e5261490aba3ebcb706d5e32a3c0004d864,raznargimeno
e0b3fd65f56314ad0346f7e7d67350fade8eb591,razrahman
eff3f38b4d0d4cc7c677667a21dfffda4b0b8468,rbarfield
0d6b0fc70cdd1c6a3ad21282c8dc930bf2c236eb,rbcavanaugh
ebdf7e344b83eabb3d4a0066be684fdb4283256f,rbgramacy
43c69ce67a5a916b46641b924a6eff67c353bcd8,rborder
9eb9d8a5a19214dd161c0c291510914829e4e08a,rbuergin
794fe00614c3337b5c6c4f9fe11954fa2706913c,rcannood
8fdadc4f56073736ba1928da9f67e99b2fd90c00,rcarragh
336bbbd20c3f954659add67ba92b77712f34d2fe,rCarto
ddfaa1614a880893cd14095e9c5daf471dd46d5b,rchen18
a99ca84944ca36d0da4948232b9f1d46c8509bed,rchew
d5b556f3682060441a96902eaa1a09a6f53f427a,rchlumsk
8943764c43efb7e4ecdd50379e81b3b0d68ab96e,rcorradin
96c94345591efa7ed7666b224a69a72381444a2c,rcorty
ebe4addb04e99cbde31b93374675b7387446c3a8,rcst
d34c0b3d3bce757feac5892a4c6fe28a2eedc80e,rcurtin
cad11cb1f639713447713da6acc5c9599580d080,RDebelak
a28d017072c85dceedcb240c814b68f7efee2e96,RdF0rest
ac06c55378622860ecdaff2b4ab6e2352ecbfdd1,rdiaz02
1dafdd82c843ca89703ea1cd4f1428cc0dd3541c,rdinter
5dfac1ac7f788bfb2ab2944a0d3407afb24c009d,REAIABook
a27b3aed5d6f496df596565d1e17c281b9351d9d,rebeccahurwitz
a396307a333d0dc597c94236da6630ae7621c689,rechtianaputri
dd477d8a5f09bef238b3908736ae89cf7af71b84,reck0ner
a5cdae6f5170e48b28aeb7ca08e7a8a6f7cc1ac1,Reckziegel
68e647cb8263ddca24f80695bff968a36c0f407b,reddertar
42deb9c450365e2f72db36a6496406327a4e31a3,RedTent
fbba096d09446c68d95f75697966be0fee9b6b92,redworld123
40f49a613d4838d5bf98b74e3f0713aeebfcb937,reealpeppe
dc4fd44da7b59849c8ea56647844b1710f13d708,reedliu
0f2ae4d3a683ccb4ce553dc4c10e48989e7d9c40,reginalexavier
1e25dc78e4b22ee2b47d4ae1f37c55d6c63d1ffe,reidt03
11ead307e61d8ee5fc9239172de2ef0ad8535c66,reikoch
b6ae4bae578f85f2455766ae662856ace064ca5e,reimand0
7fb844d266a315daa54ffbbbff8aa108d1c4bdf4,reinhardfurrer
da8f61a82c21f67cd54c4c2e1aee3ddb3592f504,RejebSara
7746812f3ea9a852f14e7a42ea2604d1eb1069c6,rekado
9ab95669ea95446637bb6b23b875abcbda63ad77,Rekyt
bd72cbd920d6bbb97902b98ab2013913b99226ff,remcc
af0699ee87e8253e876fe61df795bc42229350a5,RemkoDuursma
4de742f4ea8e5004761f629aba0001ee218c82d2,remlapmot
e61b2d4c5b953adb4460de87cdde86f6bfccef11,rempsyc
6d3bf06387bbb7d921d8e5d2f23645b7c2938fba,Ren1227
71585f8a89faf96fc79c6c178dbab1d1984f4057,renan-estatistica
11bbef55691268354e92f2ec9fb3c945c73a8af7,renatayokota
9ee50399a826556f6ec66fb9626521618e1587f1,ReneSchulenberg
21236f3070fa0f0c46e39b02a402f16e808db1a1,renkun-ken
8f06da1c62db0a9700dc7b1964c37a48ffe11dfa,rensenieuwenhuis
4682b6430083a08c236d9fcfd7a951607e6aac04,RentoSaijo
2d152143ed7fc482e43f6b361d7837d4b6441206,renzetti
9af456e377a6dd57420bf7908e8fe941fa328461,replicable
c15b9cc3f4a145358f7c54e1fa5022aa7e7a8798,resc0059
b7bb904f52b15b8f720b3a572e86d76006b80abe,ResearchActuary
9c43ff224987fdc15b6cfe06c678ea34ae11d701,resinj
ea3b3ff8531f9f409f5315c734c342eec16ae713,resteorts
dc8db0bf1645ef3cb072d3df74578c3d13dee8ef,restonslacker
e67000c0be6cdf55d41c9e74dd6d653475522e38,reumandc
095b3fb01a288c7b22e0eba8cfd8f9085a54da3a,revelle
7699518b59ca1d5b35397932dd1bc6d4346bb0b5,ReviewBurner
2c427b1488a8ed402346df1d46675a0b70414f91,rezaarabi11
64bda55f8da1e12136c1714835f21cf99c2bef41,rezakj
e018c9a9ba47f8ea7f7ed65d4d868aae7711eb2f,RezaMoammadi
ef327759ddf9ead33358ef74b964ceca624e8294,Rezzy94
f5f36531dd3778598fdb08954ece927efdb43b1e,rfael0cm
81a725217b017fcd99c289fcdfdcbe47fc0d6268,RFeissIV
d808ea77b0cf32df8868c544cf559116b8f71034,RFGruener
b1f421d00bf58af0ed6c6e9f3330f4e0aaf3e6ac,rfhb
34be455d73427e5d282fe0b96dfac08e2eb46451,rfiorella
27e7f53c95706600096f5686a0dbde511f8d6290,rfitak
b6ca1765bb7d54aae08926a618a1c203ade1ee68,rflight79
a12f896b320879a8cc53d0042be9f17687461ca0,rforaita
aee3bfd1688ea464bf6cb9b629036c1cf948a7ce,rforaita
e5a98972fa896727b81640e32ffcb1fa31f5afdd,Rgui
d5970da7af30d6f558c1c9ee38ce866eb4114b46,rgyoung6
459bd494472b7d6e306913f4efe2233c8c94656b,rh8liuqy
f00e54e7efec284f4ebd2163f29fb33613b3196c,rh8liuqy
111df35d4908c4b409da821b1f1f7b78075f0bd0,rharlow86
1cb0e2f90387195dd050cd5e739dd63f5d2e0785,rhaunschild
b1dcf68d6610ae3f0d180ef67c187f7514fd0d7f,rhenkin
f0a007dc4251f6fe7858ebdd0bdb3cb068086fbe,rhijmans
db731433cd7f5d3df78fb45a933140696f4537d4,rhlee12
c431b17dea52ba1b24b1cec750689c48bebcf43c,rhobis
405c9be5c6d63f71f91ea4408e2fe18b666a559a,rhochreiter
fcf5c00091ce52f760a4a529631b48a66b9353cb,rhysholland
3bf4a8507b8daf5d60a4cd7a4691c6ab2ff6263a,riadhzaatour
4bb70b06bd45e9c2748381c622d5aca252240f95,riasat-pathlit
d2e8f920e71edb0fe1b35db93820d31ac0f9a693,riazakhan94
75525454c2025328fc2070b3b3223444a9e940d4,ricardomourarpm
be5333533574a49be7a05eab7de6dfe24d34fe51,ricardopuziol
c4def28a610d98b71468064893b9c8c421889586,riccardo-df
d756e04350e6da5aaa495391ce283c5e474ad210,RiccardoGozzo
ff7300b655f1a35f4e72420ae047fd1d8f9707f5,riccardoporreca
97dbbf300bc7ae1adfbc2571a78a29e12b8dcefc,riccardorastelli
12f2f53ca434257fb62e12e8a52b5782801437ed,riccarl
27547d3b9ffed16b92d19b1efdf0d67f8e272db7,ricgbl
08a1135ad830bde9d9177c471268bb8ef08bb16f,rich-iannone
c05f154342dcce5a913031549a8787b5ba948255,rich-iannone
25da13928cf5c346db01939a4bec8c245d73c975,richard987
d7badf5c74f7ba77b2f6d639fe5ca23d9a45e931,richardbayes
eab1f7f18cbdd227e671c1d5e982be19ddb26f94,richarddmorey
9639b9b46c69f80c1dcb4fe9a459524ed4de1007,richardgeveritt
255131d3611558bdde3238c56b3e643c1792411e,RichardHooijmaijers
77c267bea2436c3c1b98d719d895177ec618f6b9,richardjtelford
65f4ad63b79ab5aebd667589cb771f4de7114f88,richardkwo
614c248d657d25de84b4cc390d1a9350cc5531f9,richardli
9896cb0a64a4513f6a966b55838f9a5308e841f9,richardli
c431d42a5de97668cc34c306c8338e3b8270c131,Richardlouispeters
fde59f8918ba054b3f56d28ea8654826a83052ad,richardreeve
16a9d25fb774f14059de6288b4174a4b2b0b0d42,richelbilderbeek
b40f3f871e616d75047c015294a98cb4074caa29,richelbilderbeek
bdaa4e3217a8e98f85448ea54e7f50dee36d331c,richfitz
8e0b8cbd1e4cc473147f793aac4fefb56c7ab67d,richierocks
9ea1c4adf347bca5d55b0aa40320af8b572e98b2,richJJackson
01e921b03551702ae4a642369a540834456d4a8d,ricilandolt
db3ccb17df8521a5c79f66033370ed3bf1eb3821,rickeycarter
a5c73fce55421cf728b7f0c10c470580f8742112,ricrossi
25721d713e49b8aa72046b4351ea5940e62f25bc,RicSalgado
1e9c2c862cd2b7b3fe277beb6f2f731b4eca1926,ricschuster
72c529fa672daa38dfed12b74b71788bd736a781,rikardn
e3cbfda1dcddfaa903238a7c393f2d00d067334f,riko-k
93b594cd6d1dde1d2e7496d73f612209211a5fe4,rikoke
c76a550eb48137a18114c4aee569e3efc0265907,rileywheadon
8363931ec33f4f0e49980e372806292353d757f9,Rimagination
fef6cd1fcb05090d9364d0c3dc45d68bfa222d5e,rincondf
d4665e0c2afe9c32479b02cb829143bbe1a8408d,risktoollib
bea4c2dd7ad276aa6e8c181823bec7eecf7bbc47,ritde-art
7c2567afc379daed83af272fecd7a58e40da0fc8,rivaquiroga
50d535627ab18179a1605c83fc1cc6b6148253ab,rivasiker
7d7224fc20cf5a79b35af21d39e29f1309d9678c,rix133
a487fb36c0c8310d927abca97d38496b43a6462d,rizqinaR
b955b150cd32e13e75a5f645dca174360f249319,Rjacobucci
54e442432d7a96a28d26f80f31efbdeb24a86106,rjake
9a15ce17bd8c79dcccae8a5b0db6311c4b27cb4b,rjauslinBFS
be1872304917d3fb4277b604aa1751ae087aa9a0,rje42
8915fe77092bf6387ffd7da1a35460de9b9758bb,rjknell
a29d693959c8d6f773169a230c349a503b91a6bc,rjpeng98
856f041d8e01abaa8fb13e3768836edbafdb69c9,Rkabacoff
3b69dadd51ba33d5781f54604090a3dd9de40996,rkdalsrl1511
22e792abb596650286c874ea1bd15f6eda68614f,rkillick
7023ea4c74ab1305029b688dfecde5fa0a5c6cf5,rkoenker
54c3dfa67e4cfff3beeee3c8ca08b0e66a232afa,rl1081
ff84bb336781fa08a8162da69b139eafbde06a08,RLabo
5d5ee36c40c214d8d4c7542253773c74b4ffb23a,rlbarter
5573a3d7fb78bc85a907f81c2b043beca764a792,rli012
df635bf001ece4f7b01d044eacb8c2b40e75e4c5,rlieberthal
158f8462224692e677a89e164c0407e62461423b,RLObenchain
f750393224f1fb27c13b8b2dede3112196c4a1b7,RLumSK
7c637b939965ecc49c6a811d7cd2a2f32b51b337,rluo
77803ae6f30e5a2e02b2cdcebcbd80e4491fe3e1,rmar073
4b09747ea88cd296a68f7b69e25685e97e143332,rmarinao
cb4617dad28c72893e5cd55f5a5f199ce3a2900f,rmarko
9b2ba756ea27ed4d078635ce5eef4aed02281e80,RMarubayashi
4663706feb02cc710a028c3f36d7ace3a2671bc0,rmaster1
b1498d5caa6f3581aea5fee3eff1f4b1f2dcfc90,rmcd1024
e49e6fbe17966c71fa747da38b27ad3c8d4c8b38,rmendels
95c58818a9551c88b2a73349e91856534d29ba1b,RMFurr
9859778e3a6b3e32fab40e0ff30961f19c571b2a,rmgpanw
c7e15f90de6a4b2de145a10a303f85b72c3e9c16,rmheiberger
c84ed3edffca0e10598d1ae2714535419f377b69,RMHogervorst
9be040b954a0a3f7ea1b2814987e7d9d702ee8c9,RMKirkpatrick
2ab03ead3734d287aab14db8720aed48e5323fbb,rmojab63
ce981de54d1ae1642b7cb3922f14a70118d7c074,rmsyed
a4d31edd3c96a6df0e962d16c48ae3edf0cffbd4,rmurden
5ad7b16046443fc8332e3dd0a21a1aae9948639c,RNED
a79b31c76e228b11f2c1ec728e1aaabdd6483ab8,rnmontgomery
b5d59f208347a8fa7e6b2aa203b0ce4f05bcfe58,rnoremlas
6d23f3d23ad052890464d23a2029cc9e9353ad7c,rnorm
0600562fa47323722a5beb69a5696e57ea296f8b,rntq472
2dbd5a080eb0b84476f989b3e97b0e5f3086fa1d,rnuske
35cfbd71c5d83e18d99d4cfffaec802fdad54e20,RobbievanAert
63149ace715704e6e4839843745cb146693d1ecf,robbriers
36aad34f38352e599d69efa142ff27d2a1a8941e,robchallen
f1a29534e2c38bc21392aba3ef835098fd77b97c,RobelTakele
2600f954f5750e4966bffe75a5c7f6fdf02aef2d,robert-norberg
cc88ac0f52efb020d620af78b774c57c3494b0d4,RobertAdamek
8c4413e21278aa79ee3bb924054cc3c98e2f254a,RobertASmith
f6531bee5e9a0ebc613c5eb796e4ad4c193209ea,RobertBowenCodeStrivve
888f5065c5ef576762d5250a8e21eee4fd696692,RobertEmprechtinger
f7b6862361502107c8e45050a1a68cd69fcf78ea,robertfromont
6e5f68718de7e6a7214546e991a9bc991d3d790d,robertgambrel
0f37ba70cc750bd284bdfe8a6a5cb26908d1a7ed,roberthyde
0aedf5224301b3f83c0d9873cf78a2a7aaea1b3e,RobertKuchen
0303a6c147729a8480d762af802813f959a82125,RobertoAlcantara9
ec79f79b7f1b524360e4631801f7af25cfdc93b8,Robertren
6e7be69caa9196e1ee5f381890bc0b1e5e977936,RobertSchneiderFromUQAR
8792e9a6e74d7ab64a7ea4d56c037e0f84551226,robertwbuchkowski
c574232035b01ce7070f062075066a815327872e,robin-vo
b5e2e04d322c2a950861a8e66f0b50ed277d1f33,robingenuer
717c57a4fd0e9d1b69a377a9c7674f2b60b73117,RobinHankin
d63b5cc626914a4cadbb90bc694bf50ff01b7e99,Robinlovelace
181818a5150844474c56fc6584c3e7c9f0d31bdd,robinsones
a47aaf0d5d6a2585e62a71cf4b94a1f163af9496,robitalec
8f480f3e15bfd51f5df1da9cf4eefdb2cf5a5ae6,robjhyndman
dff7de0481a25ba23e8e3b83cd165222fbcc3287,robjohnnoble
35853afcbe48ce48a40e79754d7d150e72fb60d6,robson-fernandes
5ae533d3794f26985653c683ca744ed038d8d688,robstine
a472aca1f532bb77286d6c88e73285e826eb3f3b,robustsource
06e0c984c1900c18607137cc34faa3d122b6e93a,robwschlegel
8c8d12d6095e9e2eb513f601bae63fa96d14ed9c,rodolfomssouza
3c705b011ea6aa07473ffdd91554084bfe630a64,rodrigoesborges
d8f5160bc3d5ce67a94dea41e5fe0e1ec4d1e4a8,rodrigoesborges
8f2f93efc8bfd2e379bb0b51bc1a7971c0ed8c34,rodrigorsdc
7f2e70003da35d53499ece4254c6ff5254de3513,RodrigoZepeda
55244429c51a3ed8a3e319c54f1237af4e5657d2,RoelandKindt
ad1c537a391243c292b205a3ac814894d35c68b3,RoelandV
c08da8090bd6b99e6ff3cfd9b556ccd140e4f1af,roger0268
c66071e11ee90416e38ce46ed24a1a14fb11c636,rogih
ca89f0d53991daf98242ec03346d24abbeea4f2a,RohanAlexander
cf0353fc80bbf68c768dc4279a3181319fdc8d5a,rohitfarmer
ca556d8b89719a278bc5e5a4b00a45271594a4b4,rokblagus
278f766f2b11baf3768448572f49f5cdf89fe396,rolfTurner
f2bb5208a0096609273453a02ecbcc373d4a9019,rolfTurner
ba803adef4ad40c7622c1b35c646778887b08b0a,roliveros-ramos
ebad6a6f69604d9f3d9d2dd4bebf17c93d1441e5,rolkra
fcb2fe6c1841369dde089453de53898722210c19,RolRodr
42ef5d7295b8576bda552e7526b3ef50a643938d,RomainAzais
08607326b7d2ba1c2ed4e9abc757bef97a4dac76,romainfrancois
be1e30c93d4a2131b908bc4e840c457701d2c699,romainfrancois
60c7a7749384a68edc8ad8f7c2f8c7a97cc61f2d,romanflury
552391b8f3d1563964a14b20a058bc8fca46ab04,RomanGuchenko
df112dccc3cd1914e79b72efcb396456b8330b03,RomanHornung
7bd8ae5f7ee5cdd0ab4f90a48ad22acbc5e5ab14,romanzenka
bc5235e09500aae7a5c653c2873f3d24d543a0cb,RomarioContoL
b868a9f3ec3a801987853d39926def493c3ab8fe,romarq23
26a15e9db4b3808f1f83576c7841844e2689746e,romin-ebrahimi
3d680a9cdf165548b857942ffc4cf23e99f9ecf2,rominsal
1cd206c05156414e089eead033941cdd7d3b7b58,ronaldkpearson
cf352d1111ffb50d012e23512bb65495334cee19,RonaldVisser
4ff3c12a2377fcf9c8ee8e17c5e4dc0a7bcb2a97,ronammar
3b7c2c8dbe3b84cc49f315659203791c24426714,RonBarry
1da8dac547db669885af8fdb103ac77a1d965c74,roneyfraga
a1a3b6fa5bd71e5d5a2a3451832877c99941ae7d,Ronho
ee3a850e1c05f80551cfa9e5fb165287be07a3df,roninsightrx
527b934ba4dfbdc7db11efb6112a63e816d915e7,Ronit10976
ef40ef656a206380e24be004d0f9ae28def2035e,ronkeizer
da094c2c0bf3b31a749da8ae0386430ba8b0b3d3,ronyu-gilead
fbfda183f838be326ca3feacd5f9cbea602311eb,rootOfUnity
06638a2e5ceba37019fd70005f7a3279b6428396,RoriWijnhorst
80927d1af66ec7aeef008d25378b601db3d59279,rorynolan
d3c8304f1ba0c030ca869883725c23aed60b54f8,rosarialo
b4f9fe69a8aa6470068354b055d84e6c59822a6d,rosawojciech
0d0f1f0c3c4a4fec4d6d81b9ea5b8600963d9f24,rosdyana
b5d2fef9161b7ff343c376e9dfee4c582986f5e5,rosieluain
c83953b00546091dbf6bb199b07d2ffdf9b07f60,Rosineide
49c99bf4aa6909e509d7f781e029f6fda62db1fb,rossdrucker
d188a7bd79382ae920d0ada00a69fc88a2c4f3c0,rossellhayes
5fea71ef49dd70e0aa6a1a054658f4193f772b0f,roStats
0e65e92527fa6254b3895b332fca9604083cde37,roulan2000
f7170ba95b797e0433d461b277fa9ea102139cce,roustant
79c2a420d45201aef69553e98991a8f7c83e9064,rowlandseymour
554d977a2ab470d16e646df6f52b3c4d870c22d2,Roy-SR-007
64a3e123d6ab4765555e13deac26a5a1e9a90f13,Roy-SR-007
f6d95101727dbbf1319a3bf4cd04d1dfba069a6d,RozetaSimonovska
985e3a77f8ff86819ee42697117ce7593908f38a,rpahl
19c2c10dd8bc7fcc1b755b3c9159788e840956c1,rpbrowne
56e4096c11295a23161f7341bcd4fab9e15121e9,RPertille
b58b047ca69bf952ad54187d5e5b604dfd9f4056,rpodcast
8158e4df921749bd8349d203fe734947d77aa408,rpradosiqueira
82a2aab4541e67218d5c98463ab16071247f29a9,rpruim
07757962ff59a8b4cbf12f4cb3774b95501639f8,rpuggaardrode
094c860d81546a7af4783c6b26e9231e3fc1832d,rramadeu
22676585efe88968bcdc1780ad890e8f5426ceb1,rrk4910
6908f16734cfc1ecff8c3cfa968b409ce51775ef,rrprf
20c684c6d43118368a3ec55a5e15ee19ccd7c093,rrremedio
e5cf84cb5fffdae8e9d15ad74ebee7f2f6a08d89,rrrlw
623e4ee76d8309781ab0eb9462689d352321a302,RRuiyan
084f3de521fc1e8e112007cc4ba9f74d6f888990,rrwen
87173d2b0dc3905751464bc2123f84ed2150f3fc,rrydbirk
28547385aff89ff5d67cd8074e4069f95b8fabce,rsbivand
bc2c864a027d7575f8e76bbf9e6da8702c191612,rsetienne
a7c24d78443f3224b1dc81d65e9135bf4cd07f0b,rsh52
7ce2ef9ec22de6de9fdf5176fe7a0e47069477de,rshraim
0a263f6c6b4f59bc02772619e67cdf3dd8ede44f,rshudde
b21767286525b3f82597a7590abf1a891ba9a77f,rsingle
cbb8ddd71bf33d2a0968f35b86167de1d9655145,rsparapa
5433e6f2011b98ba5cd41eb224bd4852be56e528,Rspcollective
1751fd8fdd1fbdec7f9d2d7264996191cf7fce33,rstub
b6a103e8e7c552d71e222b4a10116f9aaba2d5bc,rtanglao
31ec854ca23203600ee1fc6ceb8572e21dec9f86,rtaph
b3c45611f7c92cd9af852e82c0165e3504b9a137,rtelmore
edf37f6625bc6b8aaf19d3e06946da1953f18042,rtgodwin
063ccb550cf77f130212983fb01435dc003350a5,rtishii
033883993007c1027e203feaaa10ecca63571d16,rtrepos
f455d99722d4d834e0b9cc8ea83c5f4ebceaa357,RTsay1
2d66c4b76d0eef979d5fb6abc76b064bfeb92f5d,rtxci
b21c59cbae5d1ef17a0db087fe281a8a15c4bb6c,RuanBuys
fa5dd0fc76eede21ea2706ad2eca8f53fbd6023b,ruben-hernan
477c5e214164256c713157d54ea6e16bba508302,ruben0dewitte
2adb7a9544115d20b6bedbaf2667998ef9ba2db0,rubenarslan
9607571a93393dba61fdc22fa3b58e688c69bb15,rubenfcasal
5f6f224915074cc0ea3affd0a07923a50a0fe793,rubensmoura87
407045bf69e241a1ef4aba27037bc74e06c8586d,RubyNYS
73474dc81b79e4c8eee3f6f9010ede6e7b97bf44,Rucknium
45fdd56cf8fff91885ed4937639aef3e9ea4bb6a,rudeboybert
31ebb769041c9dbb107e8da8a68f9fed2bdb6ab9,rudjer
1c9ef62e21e0eebb48513d494eb526c4ba8e680e,Rudth
241e911bfca3e3ceca8040690f52767485a3c160,Rueda-Lab
5a4264e9606d25ba1da5002146bb500847c0172c,ruettenauer
c03d12ee4a2d8df60017cb81dbf2c5b54c01b1f0,rugbel
c64d5b14131de1e46e527041a51494a581efac85,ruheller
fb935e4fab9c7d7391cb3914c1f6350130f6fa1b,ruibarrigana
d85167a0e8f47f0859dce0c71041a5fb2d6850f4,ruiseabra
e1080cfb72354fb51861d1eafa3798965710fd51,ruizhehou
a4e7a783fa19019b3ba9d87edcb6016b464f0a24,rundel
5a5ebe5eb52f46260c69d571638bbe47ad3bfa87,runehaubo
da09f57f08fa02b0e65fa600076f419fd74c98a7,runkelcorey
5b11d9938b72b65fa03fac39e7b2e002913ee610,runopti
669a7b0c3c907c748363e0d288a0779f497818f5,runxiao
3671a0ffe8d6966be0b5c893a9be1e8a75da4bae,RunzhiZ
896903fd5d78b1db200729ca276bd0badf26a79e,ruoqiyu
6d293e1698f343334b5bd8ec6af8e247557b3833,rupppy
048797203f4d262b41a9d4a317d787d6cf1e4794,Ruqaiya41
ad640d72d0618877cb649fc891b6b35f72b25a33,russellpierce
708f18b73332f20ccc97dd530bd4bab6b3359927,russey
187938ee9baa6444210f5abe9777b70ac4b88a10,russHyde
7c39b0d7e36634d4da012297469c084ba51f440d,RuthCKB
36fa93b0b29f1d4932c0f2cbc8e93807ff256a6b,ruthkr
19777708dd959afa390acaad8e32e0d1d37fe825,RuwaniRH
1f44db7be08518214dd12347351b20252c43cbef,RuzhangZhao
683f7b060c40e967b59d6406541c0157de6ae76a,rvalavi
f986ef7a0780f15c473aa9e6ee7c4f52882c519e,rvaradhan
8cc982cc008135d29a344e341b4d33d25c79f54f,rvhulst
8e272c63c1719d9144fcefdf850bf6cbb420b427,rvlenth
0ee8b982824a4e073f76266adcb74623dfd82a68,RWA-thebook
dc3cd39e8e5ecf1917841bf2a89c23f0c0fd3cb7,rwalke
b3790ecaa6f0fdf1ee266c13b2b2b6cb3f719273,rwehrens
0cef733e697988aef1c46436a0afc04d992ea7d1,rwetherall
5535a18c13d699cd5ae75439ca5e39c29a738236,rwoldford
04b0625bb9eb030096a13ad3e0808c32f58cf3a7,RWParsons
172de5a4d02f6ec5027b09ccb1bfe4b33711d4c7,RxPharmStat
0f6716f2a7fa7fa48c5d761dbb799b48995a1f82,ryan-graebner
00a96daacc14e834ca132f1f3bb0f4e87d73942a,ryan-odea
032cc88125f260a548b75b9cf84e5f51c6854876,Ryan-Riggs
be2b7e8a9fcb8c959686e211dec6018bcc4d59f7,ryan-thompson
4ff85da237500b8b735f49ee784677941a615bf1,ryanddyi
200347997c281e08ebd9bb6cabf53d0e1bf42fca,RyanHope
0ebfde4fe88ada4591bc1e72984138fe37cd1fa7,RyanJField
459faba0033fd4a997d768a6ab965518291a9afd,ryanoisin
be3daa95b6157283eac23330ef88806e9935756c,ryansunwork
66868e557bcef6e3e2e49b530ea63607e4a620c4,ryantibs
43f70a32808dbe0201f0197dec437be0178dd99b,ryantmoore
ce4e4c251f3b14cfe06d67cc70f45f37a013b722,ryanzomorrodi
0b550c11a711952cbab86c144143df301b3b2741,ryapric
8ec69ecfbe0477531872f7319d1cf45b325a2efb,ryentes
a284caf9a0b2b42290a2be9f2bce8b90d4c2783b,ryninho
ded73324bebdc63d137cf7a5f596a90da0d37dde,rywhale
6d7d50e21a7190e1a6cc7045fab5c9106e0f129f,s-baumann
a1cbc70808726765e142af8fa363fffa0f79c8f3,s-fleck
962094572109249abf2961e769a1438b77afb045,s-kganz
51e075b91895d41a283b24b114438560996a7afd,s-u
a2a358eb97f41b87436eb94318c9d8ea65a70e27,s07308
cd5dfecc2dfac3592f5e7c11d84658f3edbd0c5c,s1107967177
7fa945cba6736f9cc4b21add67234edbbaea439d,s3alfisc
